,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Lat,Long
214,1,2007-08-16,77,65,71.0,64,67.0,BR,0.0,0.0,29.28,29.97,3.6,1,5.7,41.995,-87.933
215,2,2007-08-16,77,67,72.0,65,68.0,BR,0.0,0.0,29.33,29.95,3.5,1,5.7,41.786,-87.752
216,1,2007-08-17,79,60,70.0,54,61.0, ,0.0,0.0,29.41,30.1,5.9,32,6.8,41.995,-87.933
217,2,2007-08-17,80,65,73.0,54,62.0, ,0.0,0.0,29.46,30.08,6.1,31,7.4,41.786,-87.752
218,1,2007-08-18,68,59,64.0,54,58.0,RA,0.0,0.09,29.44,30.16,6.4,12,8.1,41.995,-87.933
219,2,2007-08-18,69,60,65.0,54,58.0,RA,0.0,0.42,29.48,30.15,6.1,13,7.0,41.786,-87.752
220,1,2007-08-19,68,62,65.0,62,64.0,TS RA BR,0.0,1.33,29.24,29.99,6.0,10,7.4,41.995,-87.933
221,2,2007-08-19,69,62,66.0,63,64.0,TS RA BR,0.0,1.33,29.3,29.98,5.5,10,7.5,41.786,-87.752
222,1,2007-08-20,78,68,73.0,68,69.0,TSRA RA BR,0.0,0.91,29.15,29.87,0.5,12,5.7,41.995,-87.933
223,2,2007-08-20,76,68,72.0,69,70.0,TS TSRA RA BR HZ,0.0,0.48,29.21,29.85,2.4,20,5.9,41.786,-87.752
224,1,2007-08-21,87,69,78.0,70,72.0,BR HZ,0.0,0.01,29.21,29.91,3.8,18,6.0,41.995,-87.933
225,2,2007-08-21,85,69,77.0,70,72.0,BR,0.0,0.01,29.26,29.89,3.5,17,6.0,41.786,-87.752
226,1,2007-08-22,90,69,80.0,71,73.0,TS TSRA RA,0.0,0.37,29.23,29.94,5.3,21,9.5,41.995,-87.933
227,2,2007-08-22,90,70,80.0,70,73.0,TSRA RA BR,0.0,0.88,29.29,29.93,5.1,21,8.4,41.786,-87.752
228,1,2007-08-23,87,69,78.0,69,71.0,TS TSRA RA BR VCTS,0.0,2.35,29.15,29.87,9.6,21,11.7,41.995,-87.933
229,2,2007-08-23,89,70,80.0,69,71.0,TS TSRA BR,0.0,1.96,29.21,29.86,6.7,21,9.1,41.786,-87.752
230,1,2007-08-24,80,69,75.0,67,69.0,TSRA RA,0.0,0.24,29.11,29.82,5.8,25,7.1,41.995,-87.933
231,2,2007-08-24,81,69,75.0,67,69.0,TS TSRA RA BR,0.0,0.2,29.16,29.81,5.5,25,7.3,41.786,-87.752
232,1,2007-08-25,79,64,72.0,63,66.0,RA,0.0,0.34,29.23,29.93,3.0,36,5.6,41.995,-87.933
233,2,2007-08-25,76,65,71.0,63,66.0,RA BR,0.0,0.25,29.29,29.91,2.4,3,6.4,41.786,-87.752
234,1,2007-08-26,79,60,70.0,55,61.0, ,0.0,0.0,29.38,30.08,3.6,11,5.4,41.995,-87.933
235,2,2007-08-26,78,61,70.0,55,62.0, ,0.0,0.0,29.44,30.07,3.7,11,4.6,41.786,-87.752
236,1,2007-08-27,79,60,70.0,60,64.0, ,0.0,0.0,29.36,30.07,6.5,17,7.4,41.995,-87.933
237,2,2007-08-27,79,63,71.0,59,64.0, ,0.0,0.0,29.41,30.06,6.4,16,7.3,41.786,-87.752
238,1,2007-08-28,91,67,79.0,66,70.0, ,0.0,0.0,29.28,29.99,9.0,20,9.5,41.995,-87.933
239,2,2007-08-28,90,69,80.0,65,70.0, ,0.0,0.0,29.34,29.98,7.8,21,8.3,41.786,-87.752
240,1,2007-08-29,85,68,77.0,65,69.0, ,0.0,0.01,29.34,30.04,5.6,3,8.2,41.995,-87.933
241,2,2007-08-29,86,69,78.0,64,69.0, ,0.0,0.01,29.39,30.02,5.3,3,8.8,41.786,-87.752
242,1,2007-08-30,75,57,66.0,54,60.0, ,0.0,0.0,29.47,30.18,9.1,2,9.9,41.995,-87.933
243,2,2007-08-30,75,60,68.0,54,61.0, ,0.0,0.0,29.51,30.15,10.8,3,10.9,41.786,-87.752
244,1,2007-08-31,77,57,67.0,52,59.0, ,0.0,0.0,29.47,30.19,3.9,4,5.2,41.995,-87.933
245,2,2007-08-31,76,57,67.0,54,60.0, ,0.0,0.0,29.52,30.17,3.0,6,4.6,41.786,-87.752
246,1,2007-09-01,81,57,69.0,55,61.0, ,0.0,0.0,29.49,30.22,4.2,11,5.0,41.995,-87.933
247,2,2007-09-01,79,60,70.0,56,62.0, ,0.0,0.0,29.54,30.2,4.4,11,4.4,41.786,-87.752
248,1,2007-09-02,85,61,73.0,57,63.0, ,0.0,0.0,29.41,30.15,4.2,21,5.0,41.995,-87.933
249,2,2007-09-02,84,62,73.0,56,63.0, ,0.0,0.0,29.47,30.13,4.8,21,6.0,41.786,-87.752
250,1,2007-09-03,88,66,77.0,61,67.0, ,0.0,0.0,29.36,30.09,2.0,27,5.8,41.995,-87.933
251,2,2007-09-03,88,64,76.0,61,67.0, ,0.0,0.0,29.42,30.07,3.0,25,6.2,41.786,-87.752
252,1,2007-09-04,89,63,76.0,60,66.0, ,0.0,0.0,29.28,30.0,2.8,22,4.3,41.995,-87.933
253,2,2007-09-04,90,67,79.0,59,67.0, ,0.0,0.0,29.34,29.99,2.2,24,5.0,41.786,-87.752
254,1,2007-09-05,90,66,78.0,63,69.0,RA,0.0,0.01,29.24,29.96,6.4,19,6.5,41.995,-87.933
255,2,2007-09-05,91,72,82.0,62,69.0, ,0.0,0.0,29.31,29.94,6.4,19,6.7,41.786,-87.752
256,1,2007-09-06,82,73,78.0,67,70.0,RA HZ,0.0,0.18,29.21,29.92,11.9,20,12.1,41.995,-87.933
257,2,2007-09-06,84,74,79.0,66,70.0,TSRA HZ,0.0,0.08,29.27,29.91,12.8,20,13.0,41.786,-87.752
258,1,2007-09-07,84,70,77.0,68,70.0,TSRA RA BR HZ,0.0,0.19,29.15,29.85,10.4,23,13.9,41.995,-87.933
259,2,2007-09-07,84,71,78.0,67,70.0,TSRA RA BR HZ,0.0,0.67,29.21,29.84,9.5,23,13.0,41.786,-87.752
260,1,2007-09-08,78,64,71.0,57,63.0, ,0.0,0.0,29.3,30.0,6.0,5,7.2,41.995,-87.933
261,2,2007-09-08,78,68,73.0,58,64.0, ,0.0,0.0,29.34,29.98,8.4,5,9.4,41.786,-87.752
262,1,2007-09-09,80,63,72.0,59,63.0, ,0.0,0.0,29.36,30.06,9.2,3,9.9,41.995,-87.933
263,2,2007-09-09,79,63,71.0,59,64.0, ,0.0,0.0,29.41,30.03,10.1,3,10.9,41.786,-87.752
264,1,2007-09-10,74,54,64.0,58,60.0,RA BR,0.0,0.36,29.3,30.04,7.2,2,9.0,41.995,-87.933
265,2,2007-09-10,73,55,64.0,59,62.0,RA,0.0,0.25,29.34,30.01,7.4,3,9.7,41.786,-87.752
266,1,2007-09-11,71,50,61.0,44,52.0, ,0.0,0.01,29.2,29.92,11.7,29,13.5,41.995,-87.933
267,2,2007-09-11,71,51,61.0,44,52.0, ,0.0,0.01,29.26,29.91,12.1,29,13.7,41.786,-87.752
268,1,2007-09-12,67,46,57.0,42,49.0, ,0.0,0.0,29.4,30.12,1.8,3,5.6,41.995,-87.933
269,2,2007-09-12,66,46,56.0,43,50.0, ,0.0,0.0,29.46,30.11,1.9,5,6.0,41.786,-87.752
270,1,2007-09-13,78,50,64.0,45,54.0, ,0.0,0.0,29.23,29.99,8.3,19,8.5,41.995,-87.933
271,2,2007-09-13,79,53,66.0,43,54.0, ,0.0,0.0,29.3,29.98,7.1,20,7.7,41.786,-87.752
272,1,2007-09-14,66,45,56.0,39,48.0, ,0.0,0.0,29.36,30.05,12.1,32,13.4,41.995,-87.933
273,2,2007-09-14,67,47,57.0,40,49.0, ,0.0,0.0,29.41,30.04,11.7,32,13.0,41.786,-87.752
274,1,2007-09-15,61,39,50.0,33,43.0, ,0.0,0.0,29.56,30.28,1.4,33,5.9,41.995,-87.933
275,2,2007-09-15,62,42,52.0,35,45.0, ,0.0,0.0,29.62,30.28,1.1,35,6.6,41.786,-87.752
276,1,2007-09-16,71,44,58.0,40,49.0, ,0.0,0.0,29.46,30.19,6.8,18,7.4,41.995,-87.933
277,2,2007-09-16,72,49,61.0,38,50.0, ,0.0,0.0,29.52,30.2,7.7,18,8.2,41.786,-87.752
278,1,2007-09-17,80,52,66.0,49,57.0, ,0.0,0.0,29.39,30.12,11.7,17,12.1,41.995,-87.933
279,2,2007-09-17,80,55,68.0,48,57.0, ,0.0,0.0,29.46,30.12,10.6,17,11.0,41.786,-87.752
280,1,2007-09-18,88,63,76.0,58,65.0, ,0.0,0.0,29.34,30.06,12.9,19,13.1,41.995,-87.933
281,2,2007-09-18,89,66,78.0,57,65.0, ,0.0,0.0,29.41,30.05,12.5,19,12.8,41.786,-87.752
282,1,2007-09-19,84,65,75.0,59,65.0, ,0.0,0.0,29.41,30.11,5.0,26,9.7,41.995,-87.933
283,2,2007-09-19,84,68,76.0,59,65.0, ,0.0,0.0,29.47,30.09,3.5,25,9.0,41.786,-87.752
284,1,2007-09-20,78,60,69.0,59,63.0, ,0.0,0.0,29.39,30.12,5.3,7,6.6,41.995,-87.933
285,2,2007-09-20,76,63,70.0,59,64.0, ,0.0,0.0,29.44,30.1,5.6,8,6.1,41.786,-87.752
286,1,2007-09-21,88,64,76.0,59,66.0,HZ,0.0,0.0,29.18,29.9,10.3,21,12.4,41.995,-87.933
287,2,2007-09-21,90,68,79.0,59,66.0,HZ,0.0,0.0,29.23,29.89,9.8,22,11.5,41.786,-87.752
288,1,2007-09-22,74,51,63.0,43,53.0, ,0.0,0.0,29.42,30.12,2.6,3,6.8,41.995,-87.933
289,2,2007-09-22,72,58,65.0,45,55.0, ,0.0,0.0,29.48,30.1,4.3,1,7.7,41.786,-87.752
290,1,2007-09-23,84,50,67.0,50,58.0, ,0.0,0.0,29.43,30.16,4.6,13,5.3,41.995,-87.933
291,2,2007-09-23,83,55,69.0,50,59.0, ,0.0,0.0,29.49,30.15,5.9,12,6.4,41.786,-87.752
292,1,2007-09-24,90,68,79.0,63,68.0, ,0.0,0.0,29.27,29.99,11.4,19,11.9,41.995,-87.933
293,2,2007-09-24,91,71,81.0,62,69.0, ,0.0,0.0,29.34,29.98,10.0,19,10.5,41.786,-87.752
294,1,2007-09-25,85,63,74.0,65,69.0,TS RA,0.0,0.27,29.23,29.95,7.9,23,10.5,41.995,-87.933
295,2,2007-09-25,83,67,75.0,66,69.0,TSRA,0.0,0.01,29.29,29.93,7.3,23,9.4,41.786,-87.752
296,1,2007-09-26,69,53,61.0,50,55.0,RA,0.0,0.09,29.31,30.03,4.3,1,6.6,41.995,-87.933
297,2,2007-09-26,68,55,62.0,51,56.0,RA BR,0.0,0.14,29.37,30.02,4.8,2,7.3,41.786,-87.752
298,1,2007-09-27,75,49,62.0,49,55.0,BR,0.0,0.01,29.26,29.97,4.9,24,6.5,41.995,-87.933
299,2,2007-09-27,74,52,63.0,49,55.0,RA BCFG BR,0.0,0.01,29.31,29.97,4.5,25,5.8,41.786,-87.752
300,1,2007-09-28,73,53,63.0,46,53.0, ,0.0,0.0,29.47,30.17,2.3,4,7.1,41.995,-87.933
301,2,2007-09-28,73,53,63.0,46,54.0, ,0.0,0.0,29.52,30.16,3.1,7,6.6,41.786,-87.752
302,1,2007-09-29,80,50,65.0,46,55.0, ,0.0,0.0,29.5,30.23,9.5,17,9.8,41.995,-87.933
303,2,2007-09-29,82,52,67.0,45,55.0, ,0.0,0.0,29.57,30.23,8.4,17,8.8,41.786,-87.752
304,1,2007-09-30,83,59,71.0,49,59.0,TSRA BR,0.0,0.14,29.36,30.1,14.4,19,14.6,41.995,-87.933
305,2,2007-09-30,84,61,73.0,48,59.0,TSRA BR,0.0,0.14,29.44,30.1,12.9,19,13.2,41.786,-87.752
306,1,2007-10-01,69,59,64.0,59,61.0,RA DZ FG+ BCFG BR,0.0,0.29,29.28,30.0,6.1,22,8.1,41.995,-87.933
307,2,2007-10-01,68,59,64.0,59,61.0,RA BR,0.0,0.17,29.35,30.0,7.9,21,8.9,41.786,-87.752
308,1,2007-10-02,78,57,68.0,59,63.0,RA FG+ MIFG BR,0.0,0.09,29.18,29.92,10.8,19,11.1,41.995,-87.933
309,2,2007-10-02,80,59,70.0,59,63.0,RA BR,0.0,0.11,29.25,29.92,10.0,19,10.3,41.786,-87.752
310,1,2007-10-03,74,55,65.0,48,56.0, ,0.0,0.0,29.28,29.98,5.9,26,7.1,41.995,-87.933
311,2,2007-10-03,74,56,65.0,47,56.0, ,0.0,0.01,29.34,29.97,4.8,25,7.1,41.786,-87.752
312,1,2007-10-04,82,51,67.0,56,61.0,HZ,0.0,0.0,29.34,30.04,3.9,17,4.6,41.995,-87.933
313,2,2007-10-04,83,56,70.0,56,62.0, ,0.0,0.0,29.39,30.03,4.6,17,5.9,41.786,-87.752
314,1,2007-10-05,84,62,73.0,65,68.0,HZ,0.0,0.0,29.36,30.08,7.0,17,7.0,41.995,-87.933
315,2,2007-10-05,85,68,77.0,65,69.0,RA BR,0.0,0.06,29.42,30.06,6.8,18,7.0,41.786,-87.752
316,1,2007-10-06,87,69,78.0,67,70.0, ,0.0,0.0,29.33,30.04,6.9,20,7.4,41.995,-87.933
317,2,2007-10-06,88,71,80.0,66,71.0, ,0.0,0.0,29.39,30.03,6.4,21,6.7,41.786,-87.752
318,1,2007-10-07,87,67,77.0,66,70.0, ,0.0,0.0,29.31,30.03,5.2,19,5.9,41.995,-87.933
319,2,2007-10-07,88,70,79.0,65,70.0, ,0.0,0.0,29.38,30.01,5.3,19,5.9,41.786,-87.752
320,1,2007-10-08,87,60,74.0,61,66.0, ,0.0,0.0,29.23,29.93,7.7,24,10.1,41.995,-87.933
321,2,2007-10-08,88,62,75.0,60,66.0, ,0.0,0.0,29.28,29.92,7.3,24,9.9,41.786,-87.752
322,1,2007-10-09,76,49,63.0,44,53.0, ,0.0,0.0,29.21,29.94,11.5,28,12.8,41.995,-87.933
323,2,2007-10-09,77,50,64.0,44,53.0, ,0.0,0.0,29.27,29.93,12.1,28,13.3,41.786,-87.752
324,1,2007-10-10,54,47,51.0,38,44.0,RA DZ,0.0,0.01,29.21,29.93,15.1,31,15.5,41.995,-87.933
325,2,2007-10-10,53,47,50.0,37,44.0, ,0.0,0.01,29.26,29.93,14.4,31,14.6,41.786,-87.752
326,1,2007-10-11,54,46,50.0,39,45.0, ,0.0,0.0,29.28,30.01,11.9,36,12.9,41.995,-87.933
327,2,2007-10-11,56,48,52.0,39,45.0, ,0.0,0.0,29.34,30.0,14.6,36,15.5,41.786,-87.752
328,1,2007-10-12,56,41,49.0,35,43.0, ,0.0,0.0,29.28,30.02,3.4,35,4.6,41.995,-87.933
329,2,2007-10-12,57,45,51.0,35,43.0, ,0.0,0.0,29.34,30.02,2.8,36,5.4,41.786,-87.752
330,1,2007-10-13,59,40,50.0,41,47.0, ,0.0,0.0,29.31,30.04,2.7,20,3.5,41.995,-87.933
331,2,2007-10-13,59,44,52.0,40,47.0, ,0.0,0.0,29.38,30.04,3.6,21,4.7,41.786,-87.752
332,1,2007-10-14,61,53,57.0,49,53.0,RA,0.0,0.15,29.34,30.06,5.6,11,6.6,41.995,-87.933
333,2,2007-10-14,63,55,59.0,47,52.0,RA,0.0,0.01,29.4,30.06,5.7,12,6.0,41.786,-87.752
334,1,2007-10-15,74,51,63.0,52,57.0,RA BR,0.0,0.07,29.21,29.95,4.1,14,5.6,41.995,-87.933
335,2,2007-10-15,77,55,66.0,50,57.0,RA,0.0,0.04,29.26,29.94,6.6,16,6.9,41.786,-87.752
336,1,2007-10-16,67,52,60.0,54,57.0,RA DZ BR,0.0,0.24,29.16,29.88,6.4,21,7.5,41.995,-87.933
337,2,2007-10-16,68,56,62.0,55,58.0,RA BR,0.0,0.19,29.23,29.88,6.5,21,7.3,41.786,-87.752
338,1,2007-10-17,72,47,60.0,53,57.0,RA HZ,0.0,0.04,29.07,29.83,9.3,14,9.8,41.995,-87.933
339,2,2007-10-17,74,50,62.0,53,57.0,RA HZ,0.0,0.11,29.13,29.83,8.6,14,9.1,41.786,-87.752
340,1,2007-10-18,78,59,69.0,56,61.0,RA BR,0.0,0.3,28.59,29.34,17.2,19,18.9,41.995,-87.933
341,2,2007-10-18,79,60,70.0,57,62.0,TSRA RA BR,0.0,0.34,28.67,29.34,15.5,19,17.2,41.786,-87.752
342,1,2007-10-19,60,52,56.0,48,52.0,RA BR,0.0,0.01,28.75,29.44,16.2,24,16.7,41.995,-87.933
343,2,2007-10-19,61,53,57.0,48,52.0,RA DZ,0.0,0.01,28.82,29.45,17.7,24,18.0,41.786,-87.752
344,1,2007-10-20,73,47,60.0,43,52.0, ,0.0,0.0,29.02,29.71,10.9,21,12.0,41.995,-87.933
345,2,2007-10-20,74,47,61.0,43,52.0, ,0.0,0.0,29.1,29.72,11.1,21,11.7,41.786,-87.752
346,1,2007-10-21,80,60,70.0,47,57.0, ,0.0,0.0,29.08,29.78,18.0,20,18.2,41.995,-87.933
347,2,2007-10-21,79,61,70.0,46,56.0, ,0.0,0.0,29.15,29.78,16.7,20,16.8,41.786,-87.752
348,1,2007-10-22,67,46,57.0,47,50.0,RA DZ BR,0.0,0.16,29.26,29.97,5.2,36,9.2,41.995,-87.933
349,2,2007-10-22,66,47,57.0,47,51.0,RA DZ BR,0.0,0.15,29.32,29.96,5.8,1,10.3,41.786,-87.752
350,1,2007-10-23,58,43,51.0,36,44.0, ,0.0,0.0,29.2,29.93,5.2,31,8.2,41.995,-87.933
351,2,2007-10-23,53,46,50.0,39,45.0,RA,0.0,0.03,29.26,29.93,4.0,31,7.9,41.786,-87.752
352,1,2007-10-24,55,43,49.0,35,42.0, ,0.0,0.0,29.46,30.16,13.3,2,14.5,41.995,-87.933
353,2,2007-10-24,53,45,49.0,35,43.0, ,0.0,0.0,29.51,30.16,16.0,2,17.3,41.786,-87.752
354,1,2007-10-25,55,45,50.0,39,46.0,RA,0.0,0.01,29.47,30.2,13.9,6,14.1,41.995,-87.933
355,2,2007-10-25,57,45,51.0,40,46.0,RA,0.0,0.01,29.52,30.2,14.5,6,14.7,41.786,-87.752
356,1,2007-10-26,65,53,59.0,48,52.0,RA BR,0.0,0.33,29.31,30.07,6.2,5,6.9,41.995,-87.933
357,2,2007-10-26,66,53,60.0,49,52.0,RA BR,0.0,0.41,29.38,30.06,4.2,6,7.2,41.786,-87.752
358,1,2007-10-27,55,37,46.0,38,45.0,RA BR,0.0,0.01,29.56,30.25,9.4,32,9.9,41.995,-87.933
359,2,2007-10-27,57,39,48.0,41,46.0,RA BR HZ,0.0,0.08,29.62,30.25,7.9,31,9.1,41.786,-87.752
360,1,2007-10-28,56,34,45.0,30,39.0, ,0.0,0.0,29.79,30.52,3.4,23,4.2,41.995,-87.933
361,2,2007-10-28,56,34,45.0,30,39.0, ,0.0,0.0,29.86,30.53,3.5,23,4.1,41.786,-87.752
362,1,2007-10-29,61,39,50.0,32,42.0, ,0.0,0.0,29.63,30.4,10.2,22,10.4,41.995,-87.933
363,2,2007-10-29,60,39,50.0,32,42.0, ,0.0,0.0,29.7,30.41,9.1,22,9.3,41.786,-87.752
364,1,2007-10-30,66,41,54.0,38,46.0, ,0.0,0.0,29.43,30.2,12.2,20,12.5,41.995,-87.933
365,2,2007-10-30,66,42,54.0,37,46.0, ,0.0,0.0,29.51,30.22,10.8,20,10.9,41.786,-87.752
366,1,2007-10-31,62,41,52.0,37,46.0, ,0.0,0.0,29.3,30.02,12.2,25,14.3,41.995,-87.933
367,2,2007-10-31,63,43,53.0,38,46.0, ,0.0,0.0,29.36,30.03,12.2,25,15.0,41.786,-87.752
368,1,2008-05-01,74,48,61.0,51,56.0, ,0.0,0.0,28.95,29.67,10.6,16,11.5,41.995,-87.933
369,2,2008-05-01,73,48,61.0,51,57.0, ,0.0,0.01,29.01,29.67,9.8,17,10.4,41.786,-87.752
370,1,2008-05-02,74,51,63.0,55,58.0,TSRA RA BR,0.0,1.28,28.79,29.53,13.8,20,15.1,41.995,-87.933
371,2,2008-05-02,74,55,65.0,56,60.0,TSRA RA BR,0.0,0.74,28.85,29.52,11.9,19,13.0,41.786,-87.752
372,1,2008-05-03,56,43,50.0,41,46.0,RA,0.0,0.01,29.01,29.69,10.4,25,12.7,41.995,-87.933
373,2,2008-05-03,56,44,50.0,42,46.0,RA BR,0.0,0.01,29.08,29.69,11.2,25,12.7,41.786,-87.752
374,1,2008-05-04,65,38,52.0,34,45.0, ,0.0,0.0,29.31,30.02,5.6,24,6.3,41.995,-87.933
375,2,2008-05-04,66,39,53.0,33,45.0, ,0.0,0.0,29.38,30.02,5.1,23,5.6,41.786,-87.752
376,1,2008-05-05,75,50,63.0,38,50.0, ,0.0,0.0,29.27,29.99,4.4,26,7.0,41.995,-87.933
377,2,2008-05-05,74,50,62.0,38,50.0, ,0.0,0.0,29.34,29.99,3.7,23,6.2,41.786,-87.752
378,1,2008-05-06,81,46,64.0,44,55.0, ,0.0,0.0,29.16,29.88,6.3,22,7.1,41.995,-87.933
379,2,2008-05-06,82,52,67.0,43,55.0, ,0.0,0.0,29.23,29.88,6.9,22,8.8,41.786,-87.752
380,1,2008-05-07,70,49,60.0,52,56.0,RA BR,0.0,0.76,28.97,29.69,3.5,23,12.3,41.995,-87.933
381,2,2008-05-07,71,50,61.0,53,56.0,RA BR,0.0,0.71,29.03,29.69,1.9,22,11.1,41.786,-87.752
382,1,2008-05-08,59,45,52.0,35,44.0, ,0.0,0.0,29.08,29.82,12.2,5,12.6,41.995,-87.933
383,2,2008-05-08,59,47,53.0,36,45.0, ,0.0,0.0,29.14,29.81,14.3,5,15.0,41.786,-87.752
384,1,2008-05-09,58,41,50.0,34,43.0, ,0.0,0.0,29.15,29.85,6.3,3,6.9,41.995,-87.933
385,2,2008-05-09,58,42,50.0,35,44.0, ,0.0,0.0,29.2,29.85,6.5,3,7.0,41.786,-87.752
386,1,2008-05-10,61,38,50.0,37,45.0, ,0.0,0.0,29.08,29.85,5.9,7,6.3,41.995,-87.933
387,2,2008-05-10,61,41,51.0,39,46.0, ,0.0,0.0,29.15,29.84,6.0,8,6.6,41.786,-87.752
388,1,2008-05-11,58,46,52.0,43,47.0,RA BR,0.0,0.95,28.85,29.55,14.5,2,17.7,41.995,-87.933
389,2,2008-05-11,60,47,54.0,44,48.0,RA BR,0.0,1.46,28.89,29.53,14.3,2,17.8,41.786,-87.752
390,1,2008-05-12,56,40,48.0,38,43.0, ,0.0,0.0,29.26,29.96,5.1,7,7.8,41.995,-87.933
391,2,2008-05-12,53,41,47.0,39,43.0, ,0.0,0.0,29.32,29.96,4.9,6,7.6,41.786,-87.752
392,1,2008-05-13,73,40,57.0,45,51.0,TSRA RA,0.0,0.08,29.2,29.93,15.5,18,15.9,41.995,-87.933
393,2,2008-05-13,73,45,59.0,45,52.0,TSRA RA,0.0,0.32,29.28,29.95,13.7,18,14.4,41.786,-87.752
394,1,2008-05-14,64,45,55.0,48,52.0,DZ BR,0.0,0.02,29.19,29.89,2.0,25,9.6,41.995,-87.933
395,2,2008-05-14,61,46,54.0,49,52.0,RA BR,0.0,0.02,29.25,29.89,2.5,21,8.9,41.786,-87.752
396,1,2008-05-15,57,43,50.0,37,45.0, ,0.0,0.0,29.33,30.05,6.8,5,7.9,41.995,-87.933
397,2,2008-05-15,57,43,50.0,37,45.0, ,0.0,0.0,29.38,30.05,7.5,5,8.1,41.786,-87.752
398,1,2008-05-16,73,40,57.0,41,50.0, ,0.0,0.0,29.1,29.86,8.9,25,9.4,41.995,-87.933
399,2,2008-05-16,72,41,57.0,41,50.0, ,0.0,0.0,29.16,29.86,8.3,25,8.8,41.786,-87.752
400,1,2008-05-17,73,52,63.0,41,52.0,RA,0.0,0.12,28.87,29.61,12.9,30,14.7,41.995,-87.933
401,2,2008-05-17,73,50,62.0,41,52.0,TSRA RA BR,0.0,0.26,28.94,29.61,11.2,29,14.1,41.786,-87.752
402,1,2008-05-18,55,44,50.0,39,45.0, ,0.0,0.0,28.93,29.64,3.5,34,8.2,41.995,-87.933
403,2,2008-05-18,55,45,50.0,40,46.0, ,0.0,0.0,28.98,29.63,1.6,35,7.9,41.786,-87.752
404,1,2008-05-19,60,40,50.0,33,43.0,RA,0.0,0.01,28.96,29.69,3.9,7,5.7,41.995,-87.933
405,2,2008-05-19,59,42,51.0,34,44.0,RA,0.0,0.01,29.02,29.69,4.4,7,6.2,41.786,-87.752
406,1,2008-05-20,66,47,57.0,37,47.0, ,0.0,0.0,28.94,29.66,7.3,31,9.2,41.995,-87.933
407,2,2008-05-20,64,49,57.0,37,47.0, ,0.0,0.01,29.0,29.66,6.9,30,7.7,41.786,-87.752
408,1,2008-05-21,66,41,54.0,36,46.0, ,0.0,0.0,29.0,29.7,7.2,32,9.2,41.995,-87.933
409,2,2008-05-21,65,45,55.0,36,46.0, ,0.0,0.0,29.05,29.7,6.8,33,8.8,41.786,-87.752
410,1,2008-05-22,59,45,52.0,38,45.0, ,0.0,0.0,29.24,29.94,8.8,5,9.8,41.995,-87.933
411,2,2008-05-22,56,47,52.0,38,45.0, ,0.0,0.0,29.29,29.93,10.5,5,11.2,41.786,-87.752
412,1,2008-05-23,57,46,52.0,39,45.0, ,0.0,0.0,29.41,30.12,10.7,3,10.9,41.995,-87.933
413,2,2008-05-23,59,48,54.0,40,46.0, ,0.0,0.0,29.47,30.11,10.4,3,10.7,41.786,-87.752
414,1,2008-05-24,67,40,54.0,40,48.0, ,0.0,0.0,29.44,30.18,7.4,7,8.4,41.995,-87.933
415,2,2008-05-24,68,44,56.0,38,48.0, ,0.0,0.0,29.51,30.17,6.9,7,7.4,41.786,-87.752
416,1,2008-05-25,78,44,61.0,50,57.0,TSRA,0.0,0.01,29.18,29.93,10.3,18,11.9,41.995,-87.933
417,2,2008-05-25,78,51,65.0,48,57.0, ,0.0,0.0,29.26,29.93,11.1,17,12.4,41.786,-87.752
418,1,2008-05-26,81,47,64.0,60,64.0,TSRA RA BR,0.0,0.48,29.11,29.81,6.2,25,11.8,41.995,-87.933
419,2,2008-05-26,84,53,69.0,60,65.0,TS TSRA RA HZ,0.0,0.0,29.17,29.8,7.3,24,12.0,41.786,-87.752
420,1,2008-05-27,50,42,46.0,35,42.0, ,0.0,0.0,29.5,30.19,19.2,3,19.3,41.995,-87.933
421,2,2008-05-27,53,45,49.0,36,43.0,RA,0.0,0.01,29.54,30.18,18.0,2,17.4,41.786,-87.752
422,1,2008-05-28,62,43,53.0,32,43.0, ,0.0,0.0,29.6,30.34,8.2,6,8.7,41.995,-87.933
423,2,2008-05-28,61,45,53.0,35,44.0, ,0.0,0.0,29.66,30.33,7.8,7,8.5,41.786,-87.752
424,1,2008-05-29,67,42,55.0,37,47.0,RA,0.0,0.01,29.39,30.16,3.5,11,4.2,41.995,-87.933
425,2,2008-05-29,68,45,57.0,38,48.0,RA,0.0,0.08,29.46,30.17,2.2,10,3.8,41.786,-87.752
426,1,2008-05-30,77,55,66.0,59,62.0,TSRA RA BR,0.0,0.4,29.03,29.79,8.4,21,10.4,41.995,-87.933
427,2,2008-05-30,77,58,68.0,60,63.0,TS RA BR,0.0,0.3,29.09,29.79,9.4,20,10.7,41.786,-87.752
428,1,2008-05-31,79,59,69.0,56,62.0, ,0.0,0.0,29.1,29.8,10.8,28,11.9,41.995,-87.933
429,2,2008-05-31,79,60,70.0,56,62.0, ,0.0,0.0,29.15,29.79,11.1,28,12.3,41.786,-87.752
430,1,2008-06-01,74,53,64.0,47,55.0, ,0.0,0.0,29.23,29.95,4.6,10,5.4,41.995,-87.933
431,2,2008-06-01,71,56,64.0,46,55.0, ,0.0,0.0,29.29,29.94,5.6,8,5.9,41.786,-87.752
